draw_index,memory_dies_per_stack,stacks_per_accelerator,accelerator_package_demand,demanded_stacks,good_stacks,platform_qualified_stacks,customer_allocated_stacks,hbm_package_equivalents,packages_supported,supplier.sk-hynix.customer_allocated_stacks,supplier.micron.customer_allocated_stacks,supplier.samsung.customer_allocated_stacks
18059,8.0,8.0,319637.32833899703,2557098.6267119762,6767683.792091991,5653697.586495066,2635986.831235326,329498.35390441574,319637.32833899703,1484790.9086414538,784133.5294106016,367062.3931832705
18060,8.0,8.0,434647.75241741014,3477182.019339281,7039087.038860975,5392376.915513599,2310268.0701309447,288783.5087663681,288783.5087663681,1242230.5230590561,781465.8340828927,286571.71298899595
18061,8.0,8.0,447217.89626707305,3577743.1701365844,6170395.955389606,4903515.266275905,2520447.897890339,315055.9872362924,315055.9872362924,1421982.4934769585,907350.9440787326,191114.46033464785
18062,8.0,8.0,453244.98636958277,3625959.890956662,8182547.37562315,6730177.450952645,2957391.1937555955,369673.89921944943,369673.89921944943,1654278.274233335,1066820.9247315598,236291.99479070076
18063,8.0,8.0,389939.4780903538,3119515.82472283,6316596.32590784,4558456.5703937635,2208561.2080742083,276070.15100927604,276070.15100927604,1225194.3590259922,811428.7224123296,171938.1266358863
18064,8.0,8.0,369894.9991235081,2959159.992988065,6199444.066975562,5044162.775123698,2342584.2483780254,292823.0310472532,292823.0310472532,1212810.4604457377,729918.3501539679,399855.43777831976
18065,8.0,8.0,349230.047105356,2793840.376842848,6103411.12250566,4546663.507020492,1894762.3660455442,236845.29575569302,236845.29575569302,1039988.7164026648,586558.9269866905,268214.7226561888
18066,8.0,8.0,391717.1934820096,3133737.5478560766,6906245.0706706215,5269398.653535141,2159208.4427474756,269901.05534343445,269901.05534343445,1150972.889058081,759105.1786091346,249130.37508026
18067,8.0,8.0,417204.07895079185,3337632.631606335,6132226.800566475,4604051.372847155,1999631.9191216226,249953.98989020282,249953.98989020282,1013117.0701108782,772596.7732306351,213918.0757801092
18068,8.0,8.0,396131.76696658216,3169054.1357326573,7087012.4065417,5720711.349541247,2496764.9392111246,312095.61740139057,312095.61740139057,1245366.8453911496,1004327.4546509705,247070.6391690042
18069,8.0,8.0,324058.8799874542,2592471.0398996337,6553437.608523203,5019267.158390098,2141668.2916768896,267708.5364596112,267708.5364596112,1078846.1641251824,749225.8115170137,313596.31603469333
18070,8.0,8.0,389928.35858603206,3119426.8686882565,6092158.322333882,4879948.828308942,1903501.3697115765,237937.67121394706,237937.67121394706,911220.136699198,807193.0631538337,185088.16985854474
18071,8.0,8.0,443092.02482319437,3544736.198585555,6513686.957349793,5357170.134397162,2531203.203472991,316400.4004341239,316400.4004341239,1353467.2854231047,948316.2433519001,229419.6746979861
18072,8.0,8.0,394067.1871848207,3152537.4974785657,5877792.802465345,4567480.607495638,2212774.0742032393,276596.7592754049,276596.7592754049,1163743.6338950815,717901.9945287023,331128.4457794553
18073,8.0,8.0,320246.60018197447,2561972.8014557958,6785784.578333442,5502820.938741477,2615378.9418736817,326922.3677342102,320246.60018197447,1280763.95561035,1001457.193166817,333157.79309651454
18074,8.0,8.0,380826.60018494405,3046612.8014795524,6544489.241946556,5091265.973368451,2127894.960578633,265986.8700723291,265986.8700723291,1130291.211193003,740258.0518543647,257345.69753126518
18075,8.0,8.0,337652.7222666406,2701221.7781331246,7210744.896454321,5507508.256520506,2618202.5668276735,327275.3208534592,327275.3208534592,1242300.6112963443,993689.2281906685,382212.7273406605
18076,8.0,8.0,423078.62869583454,3384629.0295666764,5931223.216983042,4406982.879211779,2105702.1840438903,263212.7730054863,263212.7730054863,1036993.1141306219,851807.6849275163,216901.384985752
18077,8.0,8.0,384524.34974269534,3076194.7979415627,7272498.4606712,5475639.752860851,2400669.0861556297,300083.6357694537,300083.6357694537,1153439.6691231707,923895.5919506485,323333.82508181076
18078,8.0,8.0,455773.15433562954,3646185.2346850364,6366390.307501782,4877355.188238907,2177739.7384041613,272217.46730052016,272217.46730052016,944343.3637667933,1010367.196458562,223029.17817880577
18079,8.0,8.0,397303.2246732873,3178425.7973862984,6455990.107683126,5021439.1787717715,2474780.9891177453,309347.62363971816,309347.62363971816,1227412.9539294117,995583.3795527542,251784.65563557929
18080,8.0,8.0,354013.2563779819,2832106.0510238553,6311683.132090749,4842730.662050779,1962690.9139016867,245336.36423771083,245336.36423771083,961115.6004061301,762847.9410094355,238727.37248612105
18081,8.0,8.0,465103.4296703373,3720827.4373626984,8300703.718152321,6282755.678798181,2834505.6259323815,354313.2032415477,354313.2032415477,1409085.931059317,1056727.4230053965,368692.2718676682
18082,8.0,8.0,395735.4559422005,3165883.647537604,5909871.383519451,4675409.110696561,2110410.8834257703,263801.3604282213,263801.3604282213,996295.115975642,802150.4224040827,311965.34504604584
18083,8.0,8.0,415250.2129937296,3322001.703949837,6068409.878530926,4599024.869495083,2138064.617610503,267258.0772013129,267258.0772013129,866332.6264510332,1162007.7355566022,109724.25560286752
18084,8.0,8.0,409191.94074830966,3273535.5259864773,6944167.148720031,5557592.88627993,2529626.3370646825,316203.2921330853,316203.2921330853,1265285.985893399,1073228.0000388238,191112.3511324598
18085,8.0,8.0,330804.58882714977,2646436.710617198,6871835.826347354,5431155.438598005,2435174.3453567037,304396.79316958797,304396.79316958797,1290039.7315189503,896304.0705453146,248830.5432924386
18086,8.0,8.0,307374.2087405592,2458993.6699244734,7815914.747786533,5825178.350944741,2275011.1433652723,284376.39292065904,284376.39292065904,1047635.1694601187,885424.3076069849,341951.66629816865
18087,8.0,8.0,385396.75702450675,3083174.056196054,7747826.996600157,6293428.480675286,2650759.766178523,331344.9707723154,331344.9707723154,1351093.8261254595,950703.9662133991,348961.97383966454
18088,8.0,8.0,452073.6045801312,3616588.8366410495,6552467.165820042,5116822.865666945,1999275.2737865127,249909.40922331408,249909.40922331408,1061103.884296878,722121.528051562,216049.86143807266
18089,8.0,8.0,421509.52295593574,3372076.183647486,6329087.51300824,5130658.341601149,2279183.7009486994,284897.9626185874,284897.9626185874,957006.8875026213,1088906.1874553168,233270.62599076136
18090,8.0,8.0,457582.59541469865,3660660.763317589,6086237.720213379,4660186.257743198,2069823.6141118472,258727.9517639809,258727.9517639809,944717.356444307,977318.0519169801,147788.20575056013
18091,8.0,8.0,432881.6246149391,3463052.9969195127,6628909.898894534,5133476.711099327,2231667.1612199177,278958.3951524897,278958.3951524897,1284760.9297831757,740046.8187970328,206859.41263970928
18092,8.0,8.0,351520.4287331017,2812163.4298648136,6201677.188919677,4750875.117678484,2131977.8888884424,266497.2361110553,266497.2361110553,1369294.1485456817,588700.3290310177,173983.41131174302
18093,8.0,8.0,442430.0929621259,3539440.743697007,7084289.247957097,5401954.566936268,2623626.6174313664,327953.3271789208,327953.3271789208,1124899.6660932987,1267800.7116035684,230926.23973449913
18094,8.0,8.0,356827.4911222427,2854619.9289779416,5892384.084853269,4468202.946511726,1985475.592937531,248184.44911719137,248184.44911719137,952667.083300014,743730.6387381399,289077.87089937716
18095,8.0,8.0,405964.24540674035,3247713.9632539228,6996302.237859788,5570314.88452255,2606462.004747873,325807.75059348415,325807.75059348415,1543624.884506988,893788.9343340539,169048.1859068312
18096,8.0,8.0,383661.1813617568,3069289.4508940545,6885640.014609379,5239655.579147788,2294074.949606949,286759.3687008686,286759.3687008686,1146919.5678388986,949078.0648461336,198077.3169219166
18097,8.0,8.0,368697.9736506808,2949583.7892054464,6404083.753246911,4892564.158107034,2295526.7327112467,286940.84158890584,286940.84158890584,1211605.8848874825,843511.5716217458,240409.27620201829
18098,8.0,8.0,433133.8896796874,3465071.117437499,6844396.250358271,5483619.425730325,2270096.745642392,283762.093205299,283762.093205299,1144000.6246997472,994234.3496852557,131861.7712573893
18099,8.0,8.0,326050.1468343847,2608401.1746750777,6599835.401278568,5153553.526951197,2310685.0947942804,288835.63684928505,288835.63684928505,1084312.7357360953,908709.864136659,317662.4949215262
18100,8.0,8.0,354778.20182686934,2838225.6146149547,7122676.15351237,5465112.68630852,2007497.6317746255,250937.2039718282,250937.2039718282,1109739.1468078843,697495.833069231,200262.65189751016
18101,8.0,8.0,453820.2261722729,3630561.809378183,5923105.121259463,4662789.574440424,2129269.1564045763,266158.64455057203,266158.64455057203,972066.333307695,944072.6236979133,213130.19939896793
18102,8.0,8.0,432891.18386975094,3463129.4709580075,6929306.354502717,5308632.866538848,2253899.971324021,281737.4964155026,281737.4964155026,1073839.1721583747,946325.7535844124,233735.0455812339
18103,8.0,8.0,431682.7891812291,3453462.3134498326,6205162.291466922,4712872.354437727,1803974.2617834238,225496.78272292798,225496.78272292798,905002.747664792,574771.2843917067,324200.2297269251
18104,8.0,8.0,352217.25014082756,2817738.0011266205,6176888.29424884,4580682.9187319605,2054490.162400748,256811.2703000935,256811.2703000935,957344.2581362335,895590.0064249753,201555.89783953922
18105,8.0,8.0,437491.4657924413,3499931.72633953,6440226.836692037,4722319.116729578,2237795.095851573,279724.38698144665,279724.38698144665,1199777.5515508913,725262.5081717713,312755.0361289106
18106,8.0,8.0,460609.28018225165,3684874.241458013,7512966.943310116,5825065.735693038,2485719.019777966,310714.8774722458,310714.8774722458,1091075.4670251473,1206798.179609242,187845.37314357702
18107,8.0,8.0,440084.1173426681,3520672.938741345,6764784.180422116,5164541.642883822,2250597.198743185,281324.6498428981,281324.6498428981,1123272.7296158252,932836.6604867646,194487.8086405954
18108,8.0,8.0,339063.087347855,2712504.69878284,6989484.814017204,5058325.906839193,2269830.00679314,283728.7508491425,283728.7508491425,1196190.6497821764,847627.4294801692,226011.9275307943
18109,8.0,8.0,376269.766436953,3010158.131495624,6929701.778765789,5162823.879494268,2242127.1269109156,280265.89086386445,280265.89086386445,983862.1022391281,976128.6563503839,282136.36832140345
18110,8.0,8.0,413881.7032618553,3311053.6260948423,6367100.449861672,4401076.188870104,2030038.6783653353,253754.83479566692,253754.83479566692,917695.1407601907,914933.0532110602,197410.48439408446
18111,8.0,8.0,362943.2236941518,2903545.7895532143,6580997.226651647,5030466.032480123,2371941.1706515765,296492.64633144706,296492.64633144706,1561520.4495879626,659873.7685760439,150546.95248757006
18112,8.0,8.0,371484.82864618703,2971878.6291694962,7219755.706473161,5420724.902617164,2463795.552552709,307974.4440690886,307974.4440690886,1233715.8465250635,977411.979216879,252667.72681076618
18113,8.0,8.0,368596.5827810315,2948772.662248252,5118826.017136063,3848560.7927493756,1739177.0527159425,217397.1315894928,217397.1315894928,934323.8534443874,575886.3689400239,228966.83033153118
18114,8.0,8.0,394205.1516248166,3153641.2129985327,7927224.50888485,6073556.693513072,2696116.4915109137,337014.5614388642,337014.5614388642,1425996.778872007,952675.2930993538,317444.41953955294
18115,8.0,8.0,438567.893162403,3508543.145299224,5917283.386733038,4514132.762828237,2094979.061085428,261872.3826356785,261872.3826356785,1080979.5902072764,738659.387212354,275340.0836657978
18116,8.0,8.0,332500.5049039777,2660004.0392318214,6764858.358070122,5452778.698434121,2197214.087562115,274651.76094526437,274651.76094526437,1059778.4118564064,864242.6152408392,273193.0604648693
18117,8.0,8.0,365329.86123544094,2922638.8898835275,7619780.910890805,5702000.455735369,2550113.0295039928,318764.1286879991,318764.1286879991,1350963.6218903349,930825.9391477823,268323.4684658758
18118,8.0,8.0,372381.99263999244,2979055.9411199396,6592221.100971447,5479000.877417361,2405224.9696177836,300653.12120222294,300653.12120222294,1278345.3603200656,876667.6649922448,250211.94430547292
18119,8.0,8.0,336777.55560628895,2694220.4448503116,6364231.829824936,5107182.533423779,2161483.9880587906,270185.4985073488,270185.4985073488,1029107.8141791692,774129.0077011961,358247.16617842537
18120,8.0,8.0,382401.72738183505,3059213.8190546804,7241381.81442665,5666126.1064781025,2569917.9098401554,321239.7387300194,321239.7387300194,1466710.2642582934,875029.180711819,228178.46487004278
18121,8.0,8.0,452436.6021875264,3619492.8175002113,6745143.547621055,5628808.532707049,2653969.5456911763,331746.19321139704,331746.19321139704,1330662.1279945904,1041460.1673882384,281847.2503083473
18122,8.0,8.0,415696.3363488395,3325570.690790716,6463871.492660845,5044192.051922963,2144533.8564725,268066.7320590625,268066.7320590625,1205603.998215442,660238.416839332,278691.4414177262
18123,8.0,8.0,371875.96108266874,2975007.68866135,5491640.957088092,4173691.9773697867,1853445.3034416619,231680.66293020773,231680.66293020773,836445.3541029625,667722.92702902,349277.02230967936
18124,8.0,8.0,457541.41390534333,3660331.3112427467,6791945.38445464,5265953.215525197,2269697.971988769,283712.2464985961,283712.2464985961,1274763.4122217556,815130.0033811079,179804.55638590513
18125,8.0,8.0,402949.81828928983,3223598.5463143187,6013443.073131219,4633873.352982735,2139482.519445902,267435.3149307378,267435.3149307378,1009794.5463927826,934106.2295670285,195581.74348609106
18126,8.0,8.0,327939.8890829972,2623519.112663978,6341217.033976466,4844449.939753445,2171395.867043538,271424.48338044225,271424.48338044225,1235357.4678866405,649826.3973765044,286212.0017803933
18127,8.0,8.0,407173.4678815547,3257387.7430524374,6195515.133187162,4678495.260754536,1985687.266742296,248210.908342787,248210.908342787,836853.9894449456,903938.6108678308,244894.66642951974
18128,8.0,8.0,457385.48220508225,3659083.857640658,6717981.841738977,5126443.9656623155,2309676.282899359,288709.53536241985,288709.53536241985,1246726.341362568,851621.2624319225,211328.67910486806
18129,8.0,8.0,341806.9281328593,2734455.4250628743,7070296.281987863,5298733.623400241,2454734.8877743897,306841.8609717987,306841.8609717987,1241852.3292840023,972416.3058870438,240466.2526033435
18130,8.0,8.0,389151.1492834458,3113209.1942675663,6352562.767583444,4855276.2241940955,1889772.5384276356,236221.56730345445,236221.56730345445,991195.1062090943,771655.5375099553,126921.89470858587
18131,8.0,8.0,368736.0453394776,2949888.362715821,6808930.47901059,5713290.613362217,2453820.4057313483,306727.55071641854,306727.55071641854,1537465.006563036,681926.1853037773,234429.21386453512
18132,8.0,8.0,356135.6709461368,2849085.3675690945,6297249.720405338,4958690.234343852,2465148.2461882336,308143.5307735292,308143.5307735292,1331039.2292491556,803866.8370691057,330242.17986997217
18133,8.0,8.0,431415.02027225884,3451320.1621780708,7117715.1693354575,5617542.976651993,2620423.1860260773,327552.89825325966,327552.89825325966,1233916.226809596,1175893.9723228267,210612.98689365448
18134,8.0,8.0,474933.41292481683,3799467.3033985347,6109529.632967424,4697791.765978992,2182136.8043413823,272767.1005426728,272767.1005426728,1267090.091252693,702747.2484985805,212299.46459010898
18135,8.0,8.0,370829.69887829764,2966637.591026381,7325723.509939692,5495469.315747607,2469368.518237109,308671.0647796386,308671.0647796386,1214583.940359485,1030581.6574428817,224202.92043474194
18136,8.0,8.0,410607.72696484544,3284861.8157187635,6249398.273706499,5003904.697680725,2282501.716245758,285312.71453071974,285312.71453071974,1222560.1468166937,837050.1560196133,222891.41340945102
